:ID,:LABEL,id:ID,name,name_zh,type,universe,level:INT
OCC.transport.logistics.warehouse_worker,Node;OCCUPATION,OCC.transport.logistics.warehouse_worker,Warehouse Worker,,OCCUPATION,OCCUPATIONS,3
OCC.transport.logistics.warehouse_worker.forklift_operator,Node;OCCUPATION,OCC.transport.logistics.warehouse_worker.forklift_operator,Forklift Operator,,OCCUPATION,OCCUPATIONS,4
OCC.transport.maritime,Node;OCCUPATION,OCC.transport.maritime,Maritime,航运,OCCUPATION,OCCUPATIONS,2
OCC.transport.maritime.deck_officer,Node;OCCUPATION,OCC.transport.maritime.deck_officer,Deck Officer,,OCCUPATION,OCCUPATIONS,3
OCC.transport.maritime.deckhand,Node;OCCUPATION,OCC.transport.maritime.deckhand,Deckhand,,OCCUPATION,OCCUPATIONS,3
OCC.transport.maritime.longshoreman,Node;OCCUPATION,OCC.transport.maritime.longshoreman,Longshoreman,,OCCUPATION,OCCUPATIONS,3
OCC.transport.maritime.ship_captain,Node;OCCUPATION,OCC.transport.maritime.ship_captain,Ship Captain,,OCCUPATION,OCCUPATIONS,3
OCC.transport.maritime.ship_captain.harbor_pilot,Node;OCCUPATION,OCC.transport.maritime.ship_captain.harbor_pilot,Harbor Pilot,,OCCUPATION,OCCUPATIONS,4
OCC.transport.maritime.ship_engineer,Node;OCCUPATION,OCC.transport.maritime.ship_engineer,Ship Engineer,,OCCUPATION,OCCUPATIONS,3
OCC.transport.postal,Node;OCCUPATION,OCC.transport.postal,Postal and Delivery Services,,OCCUPATION,OCCUPATIONS,2
OCC.transport.postal.mail_carrier,Node;OCCUPATION,OCC.transport.postal.mail_carrier,Mail Carrier,,OCCUPATION,OCCUPATIONS,3
OCC.transport.postal.postal_clerk,Node;OCCUPATION,OCC.transport.postal.postal_clerk,Postal Clerk,,OCCUPATION,OCCUPATIONS,3
OCC.transport.rail,Node;OCCUPATION,OCC.transport.rail,Rail,铁路,OCCUPATION,OCCUPATIONS,2
OCC.transport.rail.rail_signal_technician,Node;OCCUPATION,OCC.transport.rail.rail_signal_technician,Rail Signal Technician,,OCCUPATION,OCCUPATIONS,3
OCC.transport.rail.station_master,Node;OCCUPATION,OCC.transport.rail.station_master,Station Master,,OCCUPATION,OCCUPATIONS,3
OCC.transport.rail.train_conductor,Node;OCCUPATION,OCC.transport.rail.train_conductor,Train Conductor,,OCCUPATION,OCCUPATIONS,3
OCC.transport.rail.train_driver,Node;OCCUPATION,OCC.transport.rail.train_driver,Train Driver,,OCCUPATION,OCCUPATIONS,3
OCC.transport.road_transport,Node;OCCUPATION,OCC.transport.road_transport,Road and Passenger Transport,,OCCUPATION,OCCUPATIONS,2
OCC.transport.road_transport.bus_driver,Node;OCCUPATION,OCC.transport.road_transport.bus_driver,Bus Driver,,OCCUPATION,OCCUPATIONS,3
OCC.transport.road_transport.bus_driver.school_bus_driver,Node;OCCUPATION,OCC.transport.road_transport.bus_driver.school_bus_driver,School Bus Driver,,OCCUPATION,OCCUPATIONS,4
OCC.transport.road_transport.chauffeur,Node;OCCUPATION,OCC.transport.road_transport.chauffeur,Chauffeur,,OCCUPATION,OCCUPATIONS,3
OCC.transport.road_transport.delivery_driver,Node;OCCUPATION,OCC.transport.road_transport.delivery_driver,Delivery Driver,,OCCUPATION,OCCUPATIONS,3
OCC.transport.road_transport.delivery_driver.courier,Node;OCCUPATION,OCC.transport.road_transport.delivery_driver.courier,Courier,,OCCUPATION,OCCUPATIONS,4
OCC.transport.road_transport.taxi_driver,Node;OCCUPATION,OCC.transport.road_transport.taxi_driver,Taxi Driver,,OCCUPATION,OCCUPATIONS,3
OCC.transport.road_transport.truck_driver,Node;OCCUPATION,OCC.transport.road_transport.truck_driver,Truck Driver,卡车司机,OCCUPATION,OCCUPATIONS,3
OCC.transport.road_transport.truck_driver.long_haul_truck_driver,Node;OCCUPATION,OCC.transport.road_transport.truck_driver.long_haul_truck_driver,Long Haul Truck Driver,,OCCUPATION,OCCUPATIONS,4
OCC.transport.vehicle_maintenance,Node;OCCUPATION,OCC.transport.vehicle_maintenance,Vehicle Maintenance,,OCCUPATION,OCCUPATIONS,2
OCC.transport.vehicle_maintenance.automotive_mechanic,Node;OCCUPATION,OCC.transport.vehicle_maintenance.automotive_mechanic,Automotive Mechanic,,OCCUPATION,OCCUPATIONS,3
OCC.transport.vehicle_maintenance.automotive_mechanic.auto_body_repairer,Node;OCCUPATION,OCC.transport.vehicle_maintenance.automotive_mechanic.auto_body_repairer,Auto Body Repairer,,OCCUPATION,OCCUPATIONS,4
OCC.transport.vehicle_maintenance.diesel_mechanic,Node;OCCUPATION,OCC.transport.vehicle_maintenance.diesel_mechanic,Diesel Mechanic,,OCCUPATION,OCCUPATIONS,3
OCCUPATIONS,Node;UNIVERSE,OCCUPATIONS,Occupations,职业,UNIVERSE,OCCUPATIONS,0
ORG.business_enterprise,Node;ORGANIZATION_TYPE,ORG.business_enterprise,Business Enterprise,企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,1
ORG.business_enterprise.business_group,Node;ORGANIZATION_TYPE,ORG.business_enterprise.business_group,Business Group,企业集团,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.business_group.chaebol,Node;ORGANIZATION_TYPE,ORG.business_enterprise.business_group.chaebol,Chaebol,财阀,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.business_group.keiretsu,Node;ORGANIZATION_TYPE,ORG.business_enterprise.business_group.keiretsu,Keiretsu,系列,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.business_group.zaibatsu,Node;ORGANIZATION_TYPE,ORG.business_enterprise.business_group.zaibatsu,Zaibatsu,财阀,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.conglomerate,Node;ORGANIZATION_TYPE,ORG.business_enterprise.conglomerate,Conglomerate,企业集团,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.consortium,Node;ORGANIZATION_TYPE,ORG.business_enterprise.consortium,Consortium,联合体,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.cooperative,Node;ORGANIZATION_TYPE,ORG.business_enterprise.cooperative,Cooperative,合作社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.cooperative.agricultural_cooperative,Node;ORGANIZATION_TYPE,ORG.business_enterprise.cooperative.agricultural_cooperative,Agricultural Cooperative,农业合作社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.cooperative.consumer_cooperative,Node;ORGANIZATION_TYPE,ORG.business_enterprise.cooperative.consumer_cooperative,Consumer Cooperative,消费合作社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.cooperative.housing_cooperative,Node;ORGANIZATION_TYPE,ORG.business_enterprise.cooperative.housing_cooperative,Housing Cooperative,住房合作社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.cooperative.platform_cooperative,Node;ORGANIZATION_TYPE,ORG.business_enterprise.cooperative.platform_cooperative,Platform Cooperative,平台合作社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.cooperative.producer_cooperative,Node;ORGANIZATION_TYPE,ORG.business_enterprise.cooperative.producer_cooperative,Producer Cooperative,生产合作社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.cooperative.worker_cooperative,Node;ORGANIZATION_TYPE,ORG.business_enterprise.cooperative.worker_cooperative,Worker Cooperative,工人合作社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.corporation,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation,Corporation,公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.corporation.benefit_corporation,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation.benefit_corporation,Benefit Corporation,公益公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.corporation.private_company,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation.private_company,Private Company,非上市公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.corporation.professional_corporation,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation.professional_corporation,Professional Corporation,专业公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.corporation.public_company,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation.public_company,Public Company,上市公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.corporation.public_limited_company,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation.public_limited_company,Public Limited Company,公众有限公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.corporation.s_corporation,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation.s_corporation,S Corporation,,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.corporation.societe_anonyme,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation.societe_anonyme,Societe Anonyme,股份有限公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.corporation.statutory_corporation,Node;ORGANIZATION_TYPE,ORG.business_enterprise.corporation.statutory_corporation,Statutory Corporation,法定公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.family_business,Node;ORGANIZATION_TYPE,ORG.business_enterprise.family_business,Family Business,家族企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.franchise,Node;ORGANIZATION_TYPE,ORG.business_enterprise.franchise,Franchise,特许经营,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.franchise.franchisee,Node;ORGANIZATION_TYPE,ORG.business_enterprise.franchise.franchisee,Franchisee,被特许人,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.franchise.franchisor,Node;ORGANIZATION_TYPE,ORG.business_enterprise.franchise.franchisor,Franchisor,特许人,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.holding_company,Node;ORGANIZATION_TYPE,ORG.business_enterprise.holding_company,Holding Company,控股公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.joint_venture,Node;ORGANIZATION_TYPE,ORG.business_enterprise.joint_venture,Joint Venture,合资企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.large_enterprise,Node;ORGANIZATION_TYPE,ORG.business_enterprise.large_enterprise,Large Enterprise,大型企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.limited_liability_company,Node;ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company,Limited Liability Company,有限责任公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.limited_liability_company.gmbh,Node;ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company.gmbh,Gesellschaft mit beschrankter Haftung,有限责任公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.limited_liability_company.kabushiki_gaisha,Node;ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company.kabushiki_gaisha,Kabushiki Gaisha,株式会社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.limited_liability_company.series_llc,Node;ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company.series_llc,Series LLC,,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.limited_liability_company.single_member_llc,Node;ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company.single_member_llc,Single-Member LLC,一人有限责任公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.partnership,Node;ORGANIZATION_TYPE,ORG.business_enterprise.partnership,Partnership,合伙企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.partnership.general_partnership,Node;ORGANIZATION_TYPE,ORG.business_enterprise.partnership.general_partnership,General Partnership,普通合伙,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.partnership.limited_liability_partnership,Node;ORGANIZATION_TYPE,ORG.business_enterprise.partnership.limited_liability_partnership,Limited Liability Partnership,有限责任合伙,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.partnership.limited_partnership,Node;ORGANIZATION_TYPE,ORG.business_enterprise.partnership.limited_partnership,Limited Partnership,有限合伙,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.shell_company,Node;ORGANIZATION_TYPE,ORG.business_enterprise.shell_company,Shell Company,空壳公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.small_and_medium_enterprise,Node;ORGANIZATION_TYPE,ORG.business_enterprise.small_and_medium_enterprise,Small and Medium-Sized Enterprise,中小企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.small_and_medium_enterprise.medium_enterprise,Node;ORGANIZATION_TYPE,ORG.business_enterprise.small_and_medium_enterprise.medium_enterprise,Medium Enterprise,中型企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.small_and_medium_enterprise.micro_enterprise,Node;ORGANIZATION_TYPE,ORG.business_enterprise.small_and_medium_enterprise.micro_enterprise,Micro-Enterprise,微型企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.small_and_medium_enterprise.small_enterprise,Node;ORGANIZATION_TYPE,ORG.business_enterprise.small_and_medium_enterprise.small_enterprise,Small Enterprise,小企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.social_enterprise,Node;ORGANIZATION_TYPE,ORG.business_enterprise.social_enterprise,Social Enterprise,社会企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.sole_proprietorship,Node;ORGANIZATION_TYPE,ORG.business_enterprise.sole_proprietorship,Sole Proprietorship,独资经营,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.spin_off,Node;ORGANIZATION_TYPE,ORG.business_enterprise.spin_off,Spin-Off,分拆公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.startup,Node;ORGANIZATION_TYPE,ORG.business_enterprise.startup,Startup,初创企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.startup.early_stage,Node;ORGANIZATION_TYPE,ORG.business_enterprise.startup.early_stage,Early-Stage Startup,早期初创,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.startup.growth_stage,Node;ORGANIZATION_TYPE,ORG.business_enterprise.startup.growth_stage,Growth-Stage Startup,成长期初创,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.startup.scale_up,Node;ORGANIZATION_TYPE,ORG.business_enterprise.startup.scale_up,Scale-Up,扩张期企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.startup.seed_stage,Node;ORGANIZATION_TYPE,ORG.business_enterprise.startup.seed_stage,Seed-Stage Startup,种子期初创,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.startup.unicorn,Node;ORGANIZATION_TYPE,ORG.business_enterprise.startup.unicorn,Unicorn Startup,独角兽企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.business_enterprise.state_owned_enterprise,Node;ORGANIZATION_TYPE,ORG.business_enterprise.state_owned_enterprise,State-Owned Enterprise,国有企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.business_enterprise.subsidiary,Node;ORGANIZATION_TYPE,ORG.business_enterprise.subsidiary,Subsidiary,子公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization,Node;ORGANIZATION_TYPE,ORG.community_organization,Community Organization,社区组织,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,1
ORG.community_organization.community_development_corporation,Node;ORGANIZATION_TYPE,ORG.community_organization.community_development_corporation,Community Development Corporation,社区发展公司,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.community_land_trust,Node;ORGANIZATION_TYPE,ORG.community_organization.community_land_trust,Community Land Trust,社区土地信托,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.country_club,Node;ORGANIZATION_TYPE,ORG.community_organization.country_club,Country Club,乡村俱乐部,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.ejido,Node;ORGANIZATION_TYPE,ORG.community_organization.ejido,Ejido,村社,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.hobby_club,Node;ORGANIZATION_TYPE,ORG.community_organization.hobby_club,Hobby Club,兴趣社团,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.kibbutz,Node;ORGANIZATION_TYPE,ORG.community_organization.kibbutz,Kibbutz,基布兹,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.mahalla,Node;ORGANIZATION_TYPE,ORG.community_organization.mahalla,Mahalla,马哈拉,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.neighborhood_association,Node;ORGANIZATION_TYPE,ORG.community_organization.neighborhood_association,Neighborhood Association,邻里协会,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.residents_association,Node;ORGANIZATION_TYPE,ORG.community_organization.residents_association,Residents' Association,居民协会,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.scouting_organization,Node;ORGANIZATION_TYPE,ORG.community_organization.scouting_organization,Scouting Organization,童子军,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.self_help_group,Node;ORGANIZATION_TYPE,ORG.community_organization.self_help_group,Self-Help Group,互助小组,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.social_club,Node;ORGANIZATION_TYPE,ORG.community_organization.social_club,Social Club,社交俱乐部,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.sports_club,Node;ORGANIZATION_TYPE,ORG.community_organization.sports_club,Sports Club,体育俱乐部,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.time_bank,Node;ORGANIZATION_TYPE,ORG.community_organization.time_bank,Time Bank,时间银行,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.veterans_organization,Node;ORGANIZATION_TYPE,ORG.community_organization.veterans_organization,Veterans' Organization,退伍军人组织,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.community_organization.youth_organization,Node;ORGANIZATION_TYPE,ORG.community_organization.youth_organization,Youth Organization,青年组织,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution,Node;INSTITUTION,ORG.cultural_institution,Cultural Institution,文化机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,1
ORG.cultural_institution.aquarium,Node;INSTITUTION,ORG.cultural_institution.aquarium,Aquarium,水族馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.archive,Node;INSTITUTION,ORG.cultural_institution.archive,Archive,档案馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.archive.national_archive,Node;INSTITUTION,ORG.cultural_institution.archive.national_archive,National Archive,国家档案馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.art_gallery,Node;INSTITUTION,ORG.cultural_institution.art_gallery,Art Gallery,画廊,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.botanical_garden,Node;INSTITUTION,ORG.cultural_institution.botanical_garden,Botanical Garden,植物园,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.cultural_center,Node;INSTITUTION,ORG.cultural_institution.cultural_center,Cultural Center,文化中心,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.festival_organization,Node;INSTITUTION,ORG.cultural_institution.festival_organization,Festival Organization,节庆组织,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.film_society,Node;INSTITUTION,ORG.cultural_institution.film_society,Film Society,电影协会,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.heritage_organization,Node;INSTITUTION,ORG.cultural_institution.heritage_organization,Heritage Organization,遗产保护组织,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.library,Node;INSTITUTION,ORG.cultural_institution.library,Library,图书馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.library.academic_library,Node;INSTITUTION,ORG.cultural_institution.library.academic_library,Academic Library,高校图书馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.library.national_library,Node;INSTITUTION,ORG.cultural_institution.library.national_library,National Library,国家图书馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.library.public_library,Node;INSTITUTION,ORG.cultural_institution.library.public_library,Public Library,公共图书馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.library.special_library,Node;INSTITUTION,ORG.cultural_institution.library.special_library,Special Library,专业图书馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.museum,Node;INSTITUTION,ORG.cultural_institution.museum,Museum,博物馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.museum.art_museum,Node;INSTITUTION,ORG.cultural_institution.museum.art_museum,Art Museum,美术馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.museum.history_museum,Node;INSTITUTION,ORG.cultural_institution.museum.history_museum,History Museum,历史博物馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.museum.natural_history_museum,Node;INSTITUTION,ORG.cultural_institution.museum.natural_history_museum,Natural History Museum,自然历史博物馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.museum.open_air_museum,Node;INSTITUTION,ORG.cultural_institution.museum.open_air_museum,Open-Air Museum,露天博物馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.museum.science_museum,Node;INSTITUTION,ORG.cultural_institution.museum.science_museum,Science Museum,科学博物馆,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.performing_arts_organization,Node;INSTITUTION,ORG.cultural_institution.performing_arts_organization,Performing Arts Organization,表演艺术机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.cultural_institution.performing_arts_organization.ballet_company,Node;INSTITUTION,ORG.cultural_institution.performing_arts_organization.ballet_company,Ballet Company,芭蕾舞团,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.performing_arts_organization.choir,Node;INSTITUTION,ORG.cultural_institution.performing_arts_organization.choir,Choir,合唱团,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.performing_arts_organization.dance_company,Node;INSTITUTION,ORG.cultural_institution.performing_arts_organization.dance_company,Dance Company,舞蹈团,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.performing_arts_organization.opera_company,Node;INSTITUTION,ORG.cultural_institution.performing_arts_organization.opera_company,Opera Company,歌剧团,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.performing_arts_organization.orchestra,Node;INSTITUTION,ORG.cultural_institution.performing_arts_organization.orchestra,Orchestra,管弦乐团,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.performing_arts_organization.theatre_company,Node;INSTITUTION,ORG.cultural_institution.performing_arts_organization.theatre_company,Theatre Company,剧团,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.cultural_institution.zoological_garden,Node;INSTITUTION,ORG.cultural_institution.zoological_garden,Zoological Garden,动物园,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution,Node;INSTITUTION,ORG.educational_institution,Educational Institution,教育机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,1
ORG.educational_institution.adult_education_center,Node;INSTITUTION,ORG.educational_institution.adult_education_center,Adult Education Center,成人教育中心,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.art_school,Node;INSTITUTION,ORG.educational_institution.art_school,Art School,艺术学校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.bible_college,Node;INSTITUTION,ORG.educational_institution.bible_college,Bible College,圣经学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.boarding_school,Node;INSTITUTION,ORG.educational_institution.boarding_school,Boarding School,寄宿学校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.charter_school,Node;INSTITUTION,ORG.educational_institution.charter_school,Charter School,特许学校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.college,Node;INSTITUTION,ORG.educational_institution.college,College,学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.community_college,Node;INSTITUTION,ORG.educational_institution.community_college,Community College,社区学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.conservatory,Node;INSTITUTION,ORG.educational_institution.conservatory,Conservatory,音乐学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.early_childhood_center,Node;INSTITUTION,ORG.educational_institution.early_childhood_center,Early Childhood Center,早教中心,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.early_childhood_center.kindergarten,Node;INSTITUTION,ORG.educational_institution.early_childhood_center.kindergarten,Kindergarten,幼儿园,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
